Subset 1	725	1074.000	0.434
Subset 1	726	1075.000	0.434
Subset 1	727	1076.000	0.434
Subset 1	728	1077.000	0.435
Subset 1	729	1078.000	0.435
Subset 1	730	1079.000	0.435
Subset 1	731	1080.000	0.435
Subset 1	732	1081.000	0.435
Subset 1	733	1082.000	0.435
Subset 1	734	1083.000	0.435
Subset 1	735	1084.000	0.435
Subset 1	736	1085.000	0.435
Subset 1	737	1086.000	0.435
Subset 1	738	1087.000	0.436
Subset 1	739	1088.000	0.436
Subset 1	740	1089.000	0.436
Subset 1	741	1090.000	0.436
Subset 1	742	1091.000	0.436
Subset 1	743	1092.000	0.436
Subset 1	744	1093.000	0.436
Subset 1	745	1094.000	0.436
Subset 1	746	1095.000	0.437
Subset 1	747	1096.000	0.437
Subset 1	748	1097.000	0.437
Subset 1	749	1098.000	0.437
Subset 1	750	1099.000	0.437
Subset 1	751	1100.000	0.438
Subset 1	752	1101.000	0.438
Subset 1	753	1102.000	0.438
Subset 1	754	1103.000	0.438
Subset 1	755	1104.000	0.438
Subset 1	756	1105.000	0.439
Subset 1	757	1106.000	0.439
Subset 1	758	1107.000	0.439
Subset 1	759	1108.000	0.440
Subset 1	760	1109.000	0.440
Subset 1	761	1110.000	0.440
Subset 1	762	1111.000	0.441
Subset 1	763	1112.000	0.441
Subset 1	764	1113.000	0.441
Subset 1	765	1114.000	0.442
Subset 1	766	1115.000	0.442
Subset 1	767	1116.000	0.442
Subset 1	768	1117.000	0.443
Subset 1	769	1118.000	0.443
Subset 1	770	1119.000	0.443
Subset 1	771	1120.000	0.444
Subset 1	772	1121.000	0.444
Subset 1	773	1122.000	0.445
Subset 1	774	1123.000	0.445
Subset 1	775	1124.000	0.446
Subset 1	776	1125.000	0.446
Subset 1	777	1126.000	0.446
Subset 1	778	1127.000	0.447
Subset 1	779	1128.000	0.447
Subset 1	780	1129.000	0.448
Subset 1	781	1130.000	0.448
Subset 1	782	1131.000	0.449
Subset 1	783	1132.000	0.449
Subset 1	784	1133.000	0.450
Subset 1	785	1134.000	0.450
Subset 1	786	1135.000	0.451
Subset 1	787	1136.000	0.451
Subset 1	788	1137.000	0.452
Subset 1	789	1138.000	0.452
Subset 1	790	1139.000	0.453
Subset 1	791	1140.000	0.453
Subset 1	792	1141.000	0.454
Subset 1	793	1142.000	0.454
Subset 1	794	1143.000	0.455
Subset 1	795	1144.000	0.455
Subset 1	796	1145.000	0.456
Subset 1	797	1146.000	0.456
Subset 1	798	1147.000	0.457
Subset 1	799	1148.000	0.457
Subset 1	800	1149.000	0.458
Subset 1	801	1150.000	0.458
Subset 1	802	1151.000	0.459
Subset 1	803	1152.000	0.459
Subset 1	804	1153.000	0.460
Subset 1	805	1154.000	0.460
Subset 1	806	1155.000	0.461
Subset 1	807	1156.000	0.461
Subset 1	808	1157.000	0.462
Subset 1	809	1158.000	0.462
Subset 1	810	1159.000	0.463
Subset 1	811	1160.000	0.463
Subset 1	812	1161.000	0.463
Subset 1	813	1162.000	0.464
Subset 1	814	1163.000	0.464
Subset 1	815	1164.000	0.465
Subset 1	816	1165.000	0.465
Subset 1	817	1166.000	0.466
Subset 1	818	1167.000	0.466
Subset 1	819	1168.000	0.467
Subset 1	820	1169.000	0.467
Subset 1	821	1170.000	0.468
Subset 1	822	1171.000	0.468
Subset 1	823	1172.000	0.468
Subset 1	824	1173.000	0.469
Subset 1	825	1174.000	0.469
Subset 1	826	1175.000	0.470
Subset 1	827	1176.000	0.470
Subset 1	828	1177.000	0.471
Subset 1	829	1178.000	0.471
Subset 1	830	1179.000	0.471
Subset 1	831	1180.000	0.472
Subset 1	832	1181.000	0.472
Subset 1	833	1182.000	0.473
Subset 1	834	1183.000	0.473
Subset 1	835	1184.000	0.473
Subset 1	836	1185.000	0.474
Subset 1	837	1186.000	0.474
Subset 1	838	1187.000	0.474
Subset 1	839	1188.000	0.475
Subset 1	840	1189.000	0.475
Subset 1	841	1190.000	0.475
Subset 1	842	1191.000	0.475
Subset 1	843	1192.000	0.476
Subset 1	844	1193.000	0.476
Subset 1	845	1194.000	0.476
Subset 1	846	1195.000	0.477
Subset 1	847	1196.000	0.477
Subset 1	848	1197.000	0.477
Subset 1	849	1198.000	0.477
Subset 1	850	1199.000	0.478
Subset 1	851	1200.000	0.478
Subset 1	852	1201.000	0.478
Subset 1	853	1202.000	0.478
Subset 1	854	1203.000	0.479
Subset 1	855	1204.000	0.479
Subset 1	856	1205.000	0.479
Subset 1	857	1206.000	0.479
Subset 1	858	1207.000	0.479
Subset 1	859	1208.000	0.480
Subset 1	860	1209.000	0.480
Subset 1	861	1210.000	0.480
