#Wave	#Intensity
871.507812	111.971497
870.350586	112.258575
869.194336	112.277092
868.037109	111.695442
866.878906	112.348221
865.721680	112.776344
864.563477	113.238388
863.405273	113.134743
862.247070	112.397545
861.087891	113.414818
859.928711	113.851906
858.769531	112.598755
857.610352	113.357178
856.450195	113.375282
855.290039	113.422577
854.129883	113.353050
852.968750	114.679764
851.808594	112.761726
850.647461	114.637436
849.485352	113.191833
848.324219	114.186821
847.162109	114.452454
846.000000	114.465317
844.837891	113.948738
843.674805	114.325897
842.511719	113.634781
841.348633	112.278992
840.184570	114.820564
839.021484	113.576691
837.857422	113.749725
836.692383	113.156464
835.528320	114.265221
834.363281	114.530045
833.198242	114.193825
832.033203	115.403297
830.867188	114.054634
829.701172	113.994751
828.535156	114.472321
827.369141	114.591454
826.202148	115.281586
825.035156	115.710114
823.868164	114.750137
822.700195	115.304306
821.532227	115.824371
820.364258	116.281349
819.196289	116.336975
818.027344	116.808098
816.858398	117.134079
815.689453	117.556480
814.520508	118.413246
813.350586	119.081345
812.180664	121.834068
811.010742	124.426292
809.839844	126.414314
808.669922	129.279190
807.499023	129.982559
806.327148	130.593994
805.156250	129.450790
803.984375	128.626114
802.811523	126.876862
801.639648	126.544403
800.466797	125.812416
799.293945	125.928040
798.121094	126.674103
796.947266	127.054108
795.774414	127.987167
794.600586	127.202721
793.425781	126.442665
792.251953	125.553139
791.077148	124.486168
789.901367	120.925720
788.726562	120.383942
787.550781	119.813583
786.375000	119.142624
785.199219	118.875237
784.022461	119.174347
782.845703	117.860939
781.668945	118.356819
780.492188	118.809288
779.314453	117.621513
778.136719	117.546547
776.958984	118.099518
775.780273	117.880692
774.602539	116.617523
773.423828	116.834991
772.244141	117.967018
771.065430	117.231308
769.885742	118.171227
768.705078	117.713348
767.525391	117.284370
766.344727	116.783829
765.164062	116.761726
763.983398	117.910988
762.801758	115.871460
761.620117	117.283211
760.438477	117.633629
759.256836	116.560432
758.074219	116.352097
756.891602	118.507210
755.708984	117.162430
754.525391	117.345390
753.342773	117.213356
