#Wave	#Intensity
49.839844	2037.690186
48.488281	1606.702637
47.135742	1202.324341
45.783203	850.055847
44.429688	551.143555
43.077148	324.989197
41.722656	174.996201
40.369141	90.299355
39.014648	48.688232
37.660156	29.829178
36.304688	21.671501
34.949219	18.366829
33.593750	16.117472
32.237305	15.301541
30.880859	14.161330
29.524414	13.521078
28.166992	13.243114
26.809570	12.852981
25.452148	13.207412
24.093750	12.447465
22.735352	12.273952
21.376953	11.984174
20.017578	12.101666
18.658203	11.878528
17.298828	12.332322
15.938477	12.221318
14.578125	12.637449
13.216797	12.464185
11.855469	12.817823
10.494141	12.880986
9.132812	13.914303
7.770508	15.208242
6.408203	18.362209
5.044922	27.534382
3.681641	52.118393
2.318359	101.241776
0.954102	191.582428
-0.410156	343.191376
-1.774414	421.298767
-3.138672	338.333466
-4.503906	140.471878
-5.870117	40.640491
-7.235352	19.730263
-8.602539	14.460297
-9.968750	12.866004
-11.335938	11.921015
