#Wave	#Intensity
394.833008	18650.886719
393.565430	18645.062500
392.297852	18624.808594
391.029297	18689.691406
389.760742	18717.355469
388.492188	18763.669922
387.222656	18724.861328
385.953125	18742.212891
384.683594	18706.167969
383.413086	18769.507812
382.142578	18752.244141
380.872070	18762.552734
379.600586	18792.041016
378.329102	18824.593750
377.057617	18800.816406
375.786133	18838.853516
374.513672	18900.812500
373.241211	18899.501953
371.967773	18967.644531
370.695312	18948.126953
369.421875	18921.177734
368.147461	18996.029297
366.873047	18959.275391
365.598633	19001.841797
364.324219	19021.056641
363.048828	19017.968750
361.773438	19048.548828
360.498047	19068.025391
359.221680	19085.039062
357.946289	19088.894531
356.668945	19113.351562
355.392578	19099.830078
354.115234	19079.488281
352.837891	19106.169922
351.559570	19066.806641
350.281250	19059.435547
349.002930	19115.023438
347.724609	19121.923828
346.445312	19169.826172
345.166016	19169.236328
343.885742	19122.537109
342.605469	19141.642578
341.325195	19157.964844
340.044922	19190.832031
338.763672	19253.339844
337.482422	19209.923828
336.201172	19255.746094
334.918945	19278.296875
333.636719	19279.947266
332.354492	19268.685547
331.071289	19301.187500
329.788086	19344.792969
328.504883	19377.310547
327.220703	19370.406250
325.936523	19434.355469
324.652344	19417.146484
323.368164	19465.421875
322.083008	19436.685547
320.796875	19433.224609
319.511719	19447.927734
318.225586	19525.451172
316.939453	19502.060547
315.652344	19512.816406
314.366211	19496.402344
313.078125	19510.664062
311.791016	19503.429688
310.502930	19535.746094
309.214844	19543.595703
307.926758	19582.810547
306.637695	19565.337891
305.348633	19559.566406
304.058594	19523.896484
302.769531	19527.847656
301.479492	19545.232422
300.188477	19634.097656
298.897461	19602.130859
297.606445	19603.191406
296.315430	19671.615234
295.023438	19663.431641
293.731445	19621.847656
292.439453	19693.177734
291.146484	19710.609375
289.854492	19698.708984
288.560547	19686.740234
287.267578	19724.292969
285.973633	19713.789062
284.678711	19794.552734
283.384766	19829.675781
282.089844	19796.648438
280.794922	19836.529297
279.499023	19888.691406
278.203125	19919.669922
276.907227	19929.027344
275.610352	19954.494141
274.314453	19954.007812
273.016602	19875.447266
271.719727	19908.501953
270.421875	19960.896484
269.124023	19925.980469
267.825195	19906.380859
266.526367	19870.318359
265.227539	19892.048828
263.928711	19897.125000
262.628906	19900.255859
261.329102	19920.255859
260.028320	19945.523438
258.728516	19951.814453
257.427734	19951.833984
256.125977	19954.835938
254.824219	19938.820312
253.522461	19993.875000
252.220703	19948.035156
250.917969	19987.824219
249.615234	19925.736328
248.312500	19962.845703
247.008789	19936.710938
245.705078	19948.375000
244.400391	19989.400391
243.096680	19965.314453
241.791992	20001.585938
240.486328	19961.707031
239.181641	20013.910156
237.875000	20012.710938
236.569336	19962.138672
235.262695	20029.097656
233.956055	20050.835938
232.649414	20053.867188
231.341797	20007.052734
230.034180	20078.828125
228.726562	20051.710938
227.417969	20114.376953
226.109375	20141.773438
224.800781	20106.712891
223.491211	20135.093750
222.181641	20130.554688
