#Wave	#Intensity
68.733398	6749.020020
67.385742	6736.940430
66.038086	6714.744629
64.690430	6694.175781
63.341797	6667.376953
61.993164	6674.154785
60.644531	6618.615234
59.294922	6544.473145
57.945312	6384.419434
56.595703	6078.420898
55.245117	5661.944824
53.894531	5110.689453
52.542969	4434.530762
51.191406	3780.543213
49.839844	3134.328857
48.488281	2521.773926
47.135742	1939.091675
45.783203	1405.765259
44.429688	940.515808
43.077148	572.538025
41.722656	316.065918
40.369141	164.281860
39.014648	85.332603
37.660156	50.076508
36.304688	35.209419
34.949219	28.839544
33.593750	25.750473
32.237305	23.887060
30.880859	22.374235
29.524414	21.270000
28.166992	20.898575
26.809570	20.348473
25.452148	19.856861
24.093750	19.772926
22.735352	19.290014
21.376953	19.343388
20.017578	18.923134
18.658203	18.781364
17.298828	18.768383
15.938477	18.406700
14.578125	18.356466
13.216797	18.961826
11.855469	19.235031
10.494141	19.275860
9.132812	20.266123
7.770508	21.745010
6.408203	25.576969
5.044922	37.751022
3.681641	67.203445
2.318359	108.153000
0.954102	188.365723
-0.410156	398.908936
-1.774414	474.867279
-3.138672	381.885834
-4.503906	148.416718
-5.870117	49.220104
-7.235352	25.939116
-8.602539	20.568419
-9.968750	18.575964
-11.335938	17.493242
